case_sfid,account_sfid,case_number,case_contact_name,case_product,case_status,case_resolution,case_details,case_closure,case_priority,case_severity,case_reason,case_type,case_category,case_created_date,case_closed_date
b1369a1322050c5baabc1b04e933fdd7e43f30bd4ac4d6b93585bec7114233be,70d062acf4154bf7cad4f64edc6504544ee676ce8581d9f0df3fb0ada118f3ad,67038,Contact_3050a9d9,Verify,Closed,Fixed,Module Affected: Graphics,Undefined,Normal,Medium,Other,Inspection Results,Software,2024-09-19,2024-09-19
5e9ac57a3484df9c4c7dcba35a22a502ef04ab70aaa70432cbaeb8b68b1842dd,c66b7cd96ea9c59b452606e5c18931bc9e6ee2bc144713a016c2a050d5f9ab2f,67050,Contact_898aa157,Esko GlobalVision Inspections,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-19,2024-09-19
43a8a3694491ce3b7b61d9a9b8f96da1e28292b24032a6a43867425e7cd685f2,,67042,Contact_f02dfb7d,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-19,
2327b20e870c0260d4e1d3074b4bcb39cb275724bfd78d159d450469594ad158,53d09b7d8edd23e0421c7c0c8618aeef76e44a7277f4658753632669371cda9c,67047,Contact_24faf233,Digital Platform,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-19,2024-09-24
e7e0145e6cf94371e381d06365b3555a39c6d7194dc6c8f11c0176a1fa286cc0,1a179a8a319d12ad422050acbdc3866347a5e629d56090732f873db22ff86c08,67043,Contact_af3c5772,Print Inspection,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-19,2024-09-19
49d4c76bdcd3bb9722bf0031f4dad0f272a336b0f1b0c1177950eb928e8b2de5,0c014eb4fa407c84a57174f618c2bffdc8ef2de92cec888f90d87351f675b001,67064,Contact_e00625cd,Verify Enterprise,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-19,2024-09-19
7f6512bd93188877beddb0d354ebb6c8975e4aeecad539cddfb9a0d4dcb685fc,,67049,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-19,2024-09-19
8b92b4dee26b8cd369ee732beb57c531ea6848a227cee140bccb89adcca6dac9,d625b18e5a026a8b58f590a0b75a9851c16d4263c1e49ee96a7e0b4ba6d113e5,67041,Contact_196c6a9d,GVW,Closed,No Customer Response,Module Affected: Text,Undefined,Normal,Medium,Other,Software Performance,Software,2024-09-19,2024-09-25
7316f6a7ff907421bf2f4bae4a9f0f19d88b444d3d6eb801e1743c6242839931,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,67063,Contact_e00625cd,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-19,2024-09-19
091fed54a789e2efbc8cbd0eccb0854fe5368730fb1e1ff97849270e75cdcb55,106b3ff3b904194bf6e8c124691d5bf679bbbf0313dcbae1484700672d438539,67062,Contact_1ccbf565,GVW,Closed,No Customer Response,Module Affected: Graphics,Undefined,Normal,Medium,Other,Software Performance,Software,2024-09-19,2024-09-26
77474cccd76d5f274be94d887034fb418a0937337d5c8ab9458e0b116293c271,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,67065,Contact_c2cd1530,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-19,2024-09-19
d5de0e87b650380c1255a647bf22d4aed4ba99b1594a808980a5ea75f5273cec,6d344ef34b7d181e2000ab24137b4e68ed376875a02971d313631260673701c1,67052,Contact_fa7ddccc,GVD,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-19,2024-09-19
c6c90974f7f0915765bba28dc3e620eadbdf6e2e03d1f6dc1ef60473012b20c9,40dd1ca746587bdcb6b91c2d9bca12ef76c382fe3d52a75c147df2a7bb32873f,67021,Contact_5394be26,GVD,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-18,2024-11-19
71bab6466d38ac65dd8f201278398085e82c980006f23bb34eff4f57107640a2,7e213d6cce08dd433524c5908e699bbe327faba1fc8dde5a0bd96bc6ef2754d7,67032,Contact_e00625cd,GVD,Closed,Known Issue,Module Affected: Text,Undefined,Normal,Low,Other,Inspection Results,Software,2024-09-18,2024-10-18
13f063e6cd971912e33ddcbaa29d3762eb0247afbd9ef28dac69b41362f2500c,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,67010,Contact_cb9c5d58,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-18,2024-09-18
8927b8b46667f5da3afc2331b5acffa6f253618b0d68a301e968940565ed7607,59abe8faeb1d91c52b3c9fee33db833555da1cae77a6c6eedb4d8a62efbe795f,67015,Contact_d8b2ee98,GVW,Closed,Done,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-18,2024-09-18
18bd2bc5f76b17150754b7ef5a03ea96992ed22364bb689e2f018f05e8903df5,a1856b97b984fea2c053ca2fd2e69ca530d109e656a7de2366ed02a0d2939f26,67016,Contact_19603c38,GVD,Closed,No Customer Response,Module Affected: Graphics,Undefined,Normal,Medium,Other,Crash,Software,2024-09-18,2024-09-24
6b6821dae4309573fbcec2fd54cefe0f0785f60973b4c3692d571d844a0a1891,,67030,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-18,2024-09-18
b554cc36852d09e93739d9ea4cc0d60edf63578c42689d6b1dd92be6fb374c2a,5e48816ba8fa334675aa52a26ef0fd13af71f3dfef2a8cb3c8853444c88d26c6,67023,Contact_46e2e218,GVD Enterprise,Closed,No Customer Response,Trial,Undefined,Normal,Low,Other,License Activation,Licensing,2024-09-18,2024-09-24
c12dfae49705b4d37d5dc74771d899c69342d6f284e257474dd71098c07ea6b3,d458f2266f305b62790f60dfbcb172d8b386a219234ac81452342adca525e717,67024,Contact_cb9c5d58,GVD,Closed,Done,Trial,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-18,2024-09-18
8587620eadd75e0011cefee9b205ee5c89e528d9c68caf7fae530210efb65439,90a1cc18ca1d035dfa3135203efe6fe4bfca943cf93e0088d171361b1b238c01,67029,Contact_daa562bd,GVD,Closed,Fixed,Online,Undefined,Normal,Medium,Other,License Issue,Licensing,2024-09-18,2024-09-24
cfbf31fb00faf6dc602116ed85a1398cf8364a45477e5713410a82f9f77460a4,,67027,Contact_f02dfb7d,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-18,
c19f17df145d775cb51998e14c92c8b901ca14c07bec3cf1a3dd16d2fc61204e,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,67018,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-09-18,2024-09-18
da47dca82761da5f6d580ffedb0b6beb7861ee38b1da8f3488dee747525c4fa0,2b468f70d6c3a4470fe0020d3be07e885fda1a9a53a44d8f94e9d34ab804de33,67022,Contact_1168402d,GVD,Closed,No Customer Response,Module Affected: Graphics,Undefined,Normal,Medium,Other,Software Question,Software,2024-09-18,2024-09-24
5381609d3d59cd311b1c945e290d23044b593d6fdbce73db96f6d99a9d277434,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,67033,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-09-18,2024-09-18
284dd928f4ba19490b333fc45814a72aee45c611851681dfcebd152a6797d349,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,67012,Contact_cb9c5d58,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-18,2024-09-18
1de86711d829ac3cdda88a2f80f379bcde429a0bc77d0ae02975de9f34dca556,05c3d928f4a609d72bf7a7e95093e42e91f9f895c4791023e5cde4c020f8f392,67031,Contact_806a1c9f,Verify,Closed,Done,Trial,Undefined,Normal,Low,Other,License Activation,Licensing,2024-09-18,2024-09-18
3b7016cdd9c2d963c98636403a504b0c17b810ae2d8a15e4338ac41ece9cfcd2,,67026,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-18,2024-09-18
db84af2c76f844ac9e9e95e2e6d836375b14fc801399eadfbe808991d875131d,748e404a28dbc103ee07603bbf75ba062630c6e77797629ff6e9c1fc9b0bedb2,67017,Contact_0ebe6df5,GVD,Closed,Cancelled,Full,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-18,2024-09-20
678f4bf3bfede335323d040fd8e80b4a94532e5e02925d8af53cb9c0921aa2fc,caef7102866735d07e9306cdb8d4342e7a131bb5d9d729c9427ac35cf95e3439,67028,Contact_52c47d44,GVD,Closed,Fixed,Module Affected: Graphics,Undefined,Normal,Medium,Other,Crash,Software,2024-09-18,2024-09-20
60eb8cb37bde62ddf3a420e5f2d0ff65e1f11ad29b55245cb93e1f1b8d0d812b,48a5c2ff83657d99d8affb23e6e78cb300a66e2e953b446322360079d0f8606a,67019,Contact_f39d030a,Verify,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-09-18,2024-10-22
26bb531d7e6ddab6e588c6f8f458c2df22fd3d069dcb4e1b07294ffca8b3a90f,df93e031a78216e12fe28a917b01ef6c9e52b4a6fa62340f77ac901d250faeba,67020,Contact_5ea3b6e7,GVD,Closed,No Customer Response,Module Affected: Graphics,Undefined,Normal,Medium,Other,Crash,Software,2024-09-18,2024-09-24
2056e699b088706e64949dbb993a071c8a3dbe149ec4efddbaf220ab4c55e889,,67011,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-18,2024-09-18
5449b8c25684412bcc5e5c505ca461cb092295722e17e71fed0eb797bde3473e,f4e644198f06c8558c10ada4d6ef8044fb2c994406c4af7e0f4dd964a6b9d347,67034,Contact_a854e5e8,GVD,Closed,Fixed,Online,Undefined,Normal,Low,Other,License Issue,Licensing,2024-09-18,2024-09-18
28df6f1bd9f86a518c8ac3a32cd8ed2f631fe527e59c46ccf26bae50ab70656c,90a1cc18ca1d035dfa3135203efe6fe4bfca943cf93e0088d171361b1b238c01,67025,Contact_52b001c8,GVD,Closed,No Customer Response,Online,Undefined,Normal,Low,Other,License Issue,Licensing,2024-09-18,2024-09-20
2efa8b013f5b39839bb57642d716ebfee5c7498fb152be0fa35a31091cce02fc,8abdacb4cd487937795128cbb3945afac68c05b1c01751b93955ae28be924b60,67013,Contact_08c7acd2,Verify,Closed,No Customer Response,Module Affected: Graphics,Undefined,Normal,Medium,Other,Software Performance,Software,2024-09-18,2024-09-24
8e154ce423d068efd43beeb92e65fa228c7d042f0c9eb2254fdfcb3b2aea8ebf,8abdacb4cd487937795128cbb3945afac68c05b1c01751b93955ae28be924b60,67014,Contact_08c7acd2,Verify,Closed,No Customer Response,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-09-18,2024-09-24
045a818aa99834914b126fbe096f7be0fdd98980ad0aa5fe7430d73f6ac5040b,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,66982,Contact_0ebe6df5,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-09-17,2024-09-17
a796737d3f6eecf75359ba205974f68d8e03065d1c2e1b323c8152e0dc35a323,25ed437963a0fe9eac1871e405a57fe0da647c91406871c1bbba4883364b36e7,66981,Contact_f02dfb7d,GVD,Duplicate,Undefined,Undefined,Undefined,Normal,Medium,Other,Hardware Performance,Hardware,2024-09-17,2024-09-17
f3e0ac1fa11eedb7ccefe218d73f0772f0fb9505afa8094608dcb7a335bd3d8c,ed934afe6dcd0870b5b2594330cbb119e36bfdd741bab1a70c65c5a1cc334fe0,66992,Contact_118963e3,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,2024-09-17
dc2039c9b739c0a6fd529c118634026d80df1b75f8146c4af085ea54bf9737a8,,66996,Contact_f02dfb7d,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,
320d9e6a3020d1a5c9a427d69e81e1a805ea1178fbd7d25881b2b479d4f7ba24,,66993,Contact_f02dfb7d,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,
de722296e27d58249de6b77be237da673e421890b7d784a6ec1e374daf239953,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,67002,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-09-17,2024-09-17
f0f243246385094583a96b2a34852570d127288205cdff38367935adf68c1077,63ece312ca165c095c3b6a78210cc0f1a3a91e2acbad746138ef79924f8fe157,67006,Contact_99949674,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-09-17,2024-09-17
d919e1aae7ac5f4c16af2f4308bfd2f779da566b6b3fbbf97384669f1a869088,6bad06c3c7f2472ded28a5f783103f751ad31b801378377158ede6f6ce3bff4b,67007,Contact_f0d28adc,Verify,Closed,Fixed,Module Affected: Text,Undefined,Normal,Medium,Other,Inspection Results,Software,2024-09-17,2024-09-18
12a102e63b061287cb2a397b724e52fa33e2af8173880e0dc240729c21d8932f,15ca6bec592f1fc21c8c97528084a3d440833f420d5d72091ddbf55d7b64d984,66976,Contact_806a1c9f,Verify,Closed,Cancelled,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-09-17,2024-09-23
7aa1ad6600e735ebb9f65bfe0d07f4610d0fa47736347c10a7dd0536f23a57e4,0e45934f296ca9a462fb43e3d47246ced1379555d4eb3e362193b30d7f56058e,66983,Contact_52b001c8,GVW,Closed,Cancelled,Undefined,Undefined,Normal,Low,Other,User Access Issue,Licensing,2024-09-17,2024-09-19
903824b4d678b9dda72e837376888f089f5e3cc3d7e19000e666b6c9adfa01d1,9e5008db7938fb724556592a547b1121e14629f3f7870dd148c1561e6a8bc4b0,66984,Contact_0e383f60,GVD,Closed,Done,Audit trail,Undefined,Normal,Low,Other,Software Question,Software,2024-09-17,2024-09-23
d5a5d3671306616f77d2d24a6afd130eaaac69c3c669c711233ff13d43ad83a4,8abdacb4cd487937795128cbb3945afac68c05b1c01751b93955ae28be924b60,66966,Contact_b6016151,Verify,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-09-17,2024-09-20
b4d7aeefcc927a36be9644b1f89f9f6b9a0f84089b17c34473264f4d8133fc74,51d87eb9c29503abf81eac250ccddf3f23750745dbabc51f69ea87820664b0b3,66964,Contact_cf9a5e4b,GVD,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-09-17,2024-09-17
1b1726602fb9ee319e6cf5afa9298dc392f4cfefca845b26b9264e1b226f8ce5,d625b18e5a026a8b58f590a0b75a9851c16d4263c1e49ee96a7e0b4ba6d113e5,66969,Contact_196c6a9d,GVW,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-09-17,2024-09-23
2c7a74a24619e8861562989ece6520d1f90312b4dc46949bfd4266a3fc9241f4,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,66985,Contact_7a4a0626,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,2024-09-17
92c872567ae2894075ba50c79a950a5e6b501c450b17e9ddd695c12c3dce5a21,d80e0b9da55158ad220511b1948293c7c7d476e8388ccf75072212fb436f0a67,66975,Contact_196c6a9d,GVD Lite Perpetual,Closed,No Customer Response,Module Affected: Barcode,Undefined,Normal,Medium,Other,Software Question,Software,2024-09-17,2024-09-23
39c260ef8e9c3d0092c82da849fb10ced56d22c1f471a0bb96245baf7e82d681,e61c8edd8734b80305741d55b5622ca9f4e49d7793901c501d1c4667fa2c2499,66973,Contact_afd4e6bc,GVD,Closed,Fixed,Undefined,Undefined,Urgent,Medium,Other,Connection Issue,Hardware,2024-09-17,2024-09-17
568dc008536ae3b2dad260468b04942c6bd22d711eb44ba69e74f6121267afa2,2e5348eac475b90739b3bb7c8fd3a3fc8107bad268e5895a0c0724dd35ea6606,67000,Contact_814bd1e0,GVD,Closed,No Customer Response,Module Affected: Spelling,Undefined,Normal,Medium,Other,Inspection Results,Software,2024-09-17,2024-09-23
1f0e080d67a677226ac73953d4debbd681cf1671da6be5340b72868dea6cd1e5,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,66994,Contact_e00625cd,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,2024-09-17
a0825a4e133dfb750debfc4fea37de65027621c3dcdb325939ee0c436961ad35,25ed437963a0fe9eac1871e405a57fe0da647c91406871c1bbba4883364b36e7,66980,Contact_bb1a6582,GVD,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,Connection Issue,Hardware,2024-09-17,2024-09-26
ad40001a6a639656becd8e4baadf05a91c7741b2f3ee5f5ee34034961b8f2816,,66999,Contact_f02dfb7d,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,
60f48b9d1b45aba4502639caa92107d24302d248ac83f823888d4339454a1c58,1bd74340189c9977c77bbee142cd0f06e376924c6934b51fe0126b873d315e9b,67008,Contact_e00625cd,GVD,Closed,No Customer Response,Modification,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-17,2024-10-01
e5136e8c55632f3c2f8949f45ca82cca3c9d5c1ce586f827294b07d30be6ce7c,,67001,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,2024-09-17
f0d8f9dec21541d780f41d9a1319456e5626094d4e07fb899571d206c674413f,,66977,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,2024-09-17
08910922f34736c141cc9358d6e8e421774df9d069496c3d854694927de3a086,9c05937c43f43a9f895be6fd48d5ef6989506d80c0ba7537a8865d52a9b446a4,66971,Contact_9d15e695,Print Inspection,Closed,Cancelled,Module Affected: Graphics,Undefined,Normal,Medium,Other,Inspection Results,Software,2024-09-17,2024-09-18
dd5ad53605b37fadc7031eb772508ab0c274729f7ce8b23d8d9b60e0cacf077c,4989f3516625e28985c901b1e31ffc117b37c231c18806076fb3397035e82db1,66988,Contact_fd653e67,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,2024-09-17
ac03835139fcc258d56da307ae20af51623c8cf7e570258c49e42bf6a462ecab,02894f8a7955c6a2260b340282b5fc9615feffaed8d34d65456b50a850e4bc73,66963,Contact_a30c6230,Esko,Closed,Known Issue,Module Affected: Barcode,Undefined,Normal,Medium,Other,Inspection Results,Software,2024-09-17,2024-09-20
72f6b74a0df3c8e242e394fbaadfad4ba67bdf0d0ae1fbd4c1ae3cb0bfee0bf2,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,66997,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-09-17,2024-09-17
9ea6c914c6c14a6ed4f48f9e8083906fc6193db324d233c09ab03009d6d510f3,8b580b979020058a4133eb35f524794a34cf09a18d5bfa430f404266e6bf3975,66970,Contact_7df07438,GVD,Closed,Fixed,Offline,Undefined,Normal,Medium,Other,License Issue,Licensing,2024-09-17,2024-09-23
b890375d71bf86fe08612d39bb43ca4d992ab8aa1d4a3e6e7c6db7333713d4cc,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,66989,Contact_52b001c8,GVW,Closed,Fixed,Undefined,Undefined,Normal,Low,Other,User Access Issue,Licensing,2024-09-17,2024-09-17
cc5a2632f0775f28fda3e4173e150e2798fbeadbe967974d990d8b7918727593,d80e0b9da55158ad220511b1948293c7c7d476e8388ccf75072212fb436f0a67,66991,Contact_196c6a9d,GVD Lite Perpetual,Closed,No Customer Response,Module Affected: Barcode,Undefined,Normal,Medium,Other,Crash,Software,2024-09-17,2024-09-23
53bdb496a686fe177b47ce50012a64fbfb303fb7542725feadd1e7cdb73c9ef0,22f4d635642fa0ddf1dcd5766ae4577f4f1c189bf987696f43708a47295b8e72,66995,Contact_c4ede4b9,Esko,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-09-17,2024-09-17
b21e5f3da75111dcaeb288b655bf4f854a7b1c7126525106ddec75fc1ac9ff56,dbd27c80273fff27fe516a57bc4718ad10fed5e83ca656867d4d151e99d6f25f,66972,Contact_1ccbf565,GVD,Closed,Done,Modification,Undefined,Normal,Medium,Other,License Activation,Licensing,2024-09-17,2024-10-01
beafcf5b318b9439a7b8ef7c3ccfa250a92a9e11e05264ee71d48a6fe96f7f5b,,66965,Contact_f02dfb7d,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,
aac0b88f533872f426301f8dd858223f2b470df059743f493ba3e043c60c4933,0e45934f296ca9a462fb43e3d47246ced1379555d4eb3e362193b30d7f56058e,66968,Contact_40d215f1,GVW,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-09-17,2024-09-17
6b4674e1cb8b0d072c1f8e02c177d2cc439a1b4a4f579cf769a118ad24a3c9c3,,66967,Contact_f02dfb7d,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,2024-09-17
c8273fd1c7a3a3b0b9d7a0d53c1b8b93841fcb2d15b921b9eb098afe961b2b36,6bad06c3c7f2472ded28a5f783103f751ad31b801378377158ede6f6ce3bff4b,66990,Contact_f0d28adc,Verify,Closed,Fixed,Module Affected: Text,Undefined,Normal,Low,Other,Inspection Results,Software,2024-09-17,2024-09-17
653134abdf815abcd44bb05a44b9c11ec49cdc1a6f4220a46c4d24fb0dba7012,ed934afe6dcd0870b5b2594330cbb119e36bfdd741bab1a70c65c5a1cc334fe0,66978,Contact_118963e3,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,2024-09-17
6b2e4479fd226511755ea51afa127d8ad4b89a8119c2ee91da9af269b92483e3,,66998,Contact_f02dfb7d,Other,New,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,
6589504e1f2440957bf3ea9e5f5b1880a3236225c220d97b5a314dc8b3c5a6fa,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,66986,Contact_e00625cd,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-17,2024-09-17
b8dea6e116d113ab3fec30928c8c6e0fb38433857388b7fe521e00f33c326f5f,b09afa66200f2f5a9c65fefcf26793e35b8159a305b3b73e3047d27875eaf527,67004,Contact_1ccbf565,GVW,Closed,Fixed,Undefined,Undefined,Normal,Medium,Other,User Access Issue,Licensing,2024-09-17,2024-09-19
378708fec4d2b45fc76ced0eb788bd3d56f9fc3ba7a17b62ff091ddf3bf66e43,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,66979,Contact_52b001c8,Not a Support Case,Closed,Undefined,Undefined,Undefined,Normal,Low,Other,Undefined,Undefined,2024-09-17,2024-09-17
9d6235fdcf201b8e0fda5f1d46876adc0d378d8a56de90a20748b0a70c63d342,61a9858bacd918dfe24fc5e5f6bde316b2350569fccd6a6584447dab50e00b82,66974,Contact_837d42bf,Esko,Closed,Known Issue,Module Affected: Barcode,Undefined,Normal,Medium,Other,Inspection Results,Software,2024-09-17,2024-09-20
a283a956ab33786b7aa507927a623402611924ecb519204e82bb7c900dbbb572,25ed437963a0fe9eac1871e405a57fe0da647c91406871c1bbba4883364b36e7,67003,Contact_97957b4b,GVD,Closed,Fixed,Online,Undefined,Normal,Medium,Other,License Issue,Licensing,2024-09-17,2024-09-17
bcebf18494a48b9a9baf9d3767c583952452e382adea41568463f2d29aef4a5f,dd83e3df48e1c1d24f535b1a1e0c6c4a0b23dd5324d4b6f9e6b86516309dccf8,67005,Contact_3e9bf077,GVD,Closed,Done,Full,Undefined,Normal,Low,Other,License Activation,Licensing,2024-09-17,2024-09-17
95372ea5dc4b08ff29f71135e575d0dd338655512afc4eb4141059694e0b335d,6a3dbf3c01ac37b1488e7a48c441aeb023affe99372d88673df0a5fcddef1625,67009,Contact_edf7784e,Verify Enterprise,Closed,Done,Trial,Undefined,Normal,Low,Other,License Activation,Licensing,2024-09-17,2024-09-17
8e6ef89d2f00be8df9e60491603e3416de8f444e4545019ba31df40e1de7e14e,4989f3516625e28985c901b1e31ffc117b37c231c18806076fb3397035e82db1,66987,Contact_fd653e67,GVD,Closed,No Customer Response,Undefined,Undefined,Normal,Medium,Other,Connection Issue,Hardware,2024-09-17,2024-09-23
c8db017dd80204fa703a9df26381ca65fa7c8f44d6e7eed5c1df46b0affecb33,87b5772b6964f23ef7db8085e8f91c41937979575f8afdfa63b4b1c3948e4fce,66941,Contact_b5f42782,Other,Duplicate,Undefined,Undefined,Undefined,Normal,Undefined,Other,Undefined,Undefined,2024-09-16,2024-09-16
